,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
3026,-117.8,33.87,16.0,5954.0,1281.0,3107.0,1209.0,4256.599999999999,206100.0
3027,-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5640.3,233000.0
3028,-117.8,33.83,17.0,2971.0,350.0,1180.0,346.0,11122.8,500001.0
3029,-117.8,33.79,13.0,2021.0,362.0,1081.0,341.0,4326.900000000001,231400.0
3030,-117.8,33.78,18.0,3548.0,474.0,1506.0,449.0,6925.0,290300.0
3031,-117.8,33.78,17.0,4138.0,805.0,2442.0,780.0,4780.400000000001,242000.0
3032,-117.8,33.77,29.0,5436.0,707.0,2046.0,685.0,8749.599999999999,349500.0
3033,-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6901.4,366800.0
3034,-117.8,33.75,29.0,3058.0,488.0,1197.0,474.0,5390.3,286600.0
3035,-117.8,33.74,33.0,2890.0,453.0,1300.0,452.0,6561.6,290200.0
3036,-117.8,33.74,30.0,3569.0,551.0,1540.0,537.0,5299.8,247200.0
3037,-117.8,33.72,16.0,2617.0,506.0,1317.0,511.0,4821.0,201400.0
3038,-117.8,33.69,16.0,2745.0,447.0,1429.0,411.0,6821.900000000001,325500.0
3039,-117.8,33.69,15.0,2099.0,322.0,873.0,307.0,7988.7,328000.0
3040,-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4208.3,251000.0
3041,-117.8,33.69,13.0,1161.0,289.0,630.0,296.0,3343.7999999999997,333300.0
3042,-117.8,33.68,8.0,2032.0,349.0,862.0,340.0,6913.299999999999,274100.0
3043,-117.8,33.68,5.0,623.0,146.0,396.0,136.0,3631.0,225000.0
3044,-117.8,33.67,5.0,2638.0,521.0,1179.0,480.0,5775.9,240000.0
3045,-117.8,33.67,5.0,2487.0,388.0,1147.0,397.0,8284.0,302500.0
3046,-117.8,33.67,4.0,3345.0,552.0,1525.0,539.0,6796.2,329100.0
3047,-117.8,33.66,16.0,2542.0,498.0,1022.0,494.0,4000.0,223400.0
3048,-117.8,33.64,8.0,4447.0,713.0,1680.0,705.0,8869.300000000001,450400.0
3049,-117.8,33.63,8.0,32.0,9.0,26.0,11.0,4194.4,270800.0
3050,-117.8,33.63,15.0,3236.0,451.0,1289.0,416.0,11112.1,493000.0
3051,-117.8,33.55,38.0,1757.0,464.0,821.0,426.0,4130.4,433300.0
3052,-117.8,33.53,41.0,2017.0,489.0,783.0,403.0,4159.099999999999,500001.0
3053,-117.8,33.52,50.0,1152.0,341.0,519.0,225.0,3053.0,500001.0
3054,-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1898.4,54300.0
3055,-117.81,34.12,23.0,7063.0,1176.0,3100.0,1112.0,4822.9,192600.0
3056,-117.81,34.11,21.0,3481.0,808.0,1866.0,746.0,3620.1,150400.0
3057,-117.81,34.1,19.0,1935.0,399.0,1126.0,389.0,3892.9,144600.0
3058,-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7787.6,348900.0
3059,-117.81,34.01,12.0,9197.0,1642.0,4332.0,1554.0,4958.9,282100.0
3060,-117.81,33.89,13.0,3252.0,583.0,1546.0,557.0,5824.3,297900.0
3061,-117.81,33.88,19.0,2968.0,503.0,1430.0,459.0,5333.9,371700.0
3062,-117.81,33.88,19.0,2265.0,283.0,904.0,279.0,9232.699999999999,461300.0
3063,-117.81,33.87,19.0,4491.0,680.0,2457.0,702.0,6059.1,233500.0
3064,-117.81,33.86,18.0,133.0,29.0,95.0,23.0,3562.5,235000.0
3065,-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12209.199999999999,500001.0
3066,-117.81,33.81,19.0,3154.0,390.0,1404.0,384.0,8925.7,431800.0
3067,-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6053.099999999999,230700.0
3068,-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4256.400000000001,204600.0
3069,-117.81,33.79,23.0,3114.0,610.0,2045.0,577.0,3750.0,211900.0
3070,-117.81,33.77,31.0,4624.0,624.0,1852.0,635.0,7239.200000000001,334600.0
3071,-117.81,33.76,32.0,2053.0,339.0,835.0,323.0,5565.400000000001,281800.0
3072,-117.81,33.75,25.0,2365.0,471.0,1197.0,458.0,3703.1,227800.0
3073,-117.81,33.75,23.0,3498.0,636.0,1574.0,642.0,5021.0,252200.0
3074,-117.81,33.74,24.0,2696.0,649.0,1908.0,626.0,3304.7,216900.0
3075,-117.81,33.73,23.0,3056.0,556.0,1508.0,555.0,4727.299999999999,234200.0
3076,-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3571.8999999999996,252800.0
3077,-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3030.5,140600.0
3078,-117.81,33.69,5.0,1256.0,256.0,880.0,288.0,2423.2999999999997,450000.0
3079,-117.81,33.68,8.0,1964.0,413.0,913.0,406.0,5158.299999999999,192200.0
3080,-117.81,33.68,4.0,1545.0,304.0,788.0,296.0,4546.9,500001.0
3081,-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7458.1,296600.0
3082,-117.81,33.67,9.0,2435.0,396.0,1194.0,385.0,7202.5,275000.0
3083,-117.81,33.67,9.0,1567.0,299.0,675.0,294.0,5212.4,199600.0
3084,-117.81,33.67,8.0,2440.0,502.0,1113.0,483.0,4601.9,242500.0
3085,-117.81,33.67,8.0,2098.0,342.0,908.0,329.0,7758.9,342900.0
3086,-117.81,33.67,24.0,3930.0,661.0,1831.0,616.0,6376.7,269000.0
3087,-117.81,33.66,16.0,1414.0,191.0,635.0,230.0,10075.699999999999,383900.0
3088,-117.81,33.64,4.0,1741.0,225.0,811.0,233.0,12341.1,500001.0
3089,-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11013.8,442100.0
3090,-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8109.299999999999,410400.0
3091,-117.81,33.56,24.0,6258.0,1003.0,1730.0,752.0,10960.1,500001.0
3092,-117.82,34.13,27.0,3770.0,573.0,1606.0,562.0,6132.1,309700.0
3093,-117.82,34.12,26.0,3118.0,528.0,1546.0,545.0,5270.0,209400.0
3094,-117.82,34.05,21.0,4031.0,923.0,2558.0,834.0,3164.1,117300.0
3095,-117.82,33.89,24.0,2168.0,421.0,1050.0,397.0,4617.200000000001,238300.0
3096,-117.82,33.89,21.0,3079.0,509.0,1431.0,480.0,4071.3999999999996,278900.0
3097,-117.82,33.88,18.0,1982.0,300.0,1027.0,324.0,7052.6,327500.0
3098,-117.82,33.88,15.0,5392.0,895.0,2531.0,827.0,6218.5,280300.0
3099,-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6057.0,235900.0
3100,-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5222.7,213500.0
3101,-117.82,33.84,25.0,1788.0,203.0,676.0,217.0,10129.9,454300.0
3102,-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8363.699999999999,500001.0
3103,-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6070.5,236700.0
3104,-117.82,33.81,19.0,2556.0,304.0,822.0,260.0,9905.5,456900.0
3105,-117.82,33.8,15.0,3207.0,647.0,1414.0,595.0,4048.4,165600.0
3106,-117.82,33.78,28.0,4485.0,667.0,2048.0,685.0,5456.2,274700.0
3107,-117.82,33.78,25.0,4977.0,645.0,2061.0,646.0,6580.0,318500.0
3108,-117.82,33.77,32.0,2308.0,301.0,967.0,320.0,7056.5,324600.0
3109,-117.82,33.77,27.0,2578.0,314.0,976.0,340.0,7188.2,359200.0
3110,-117.82,33.76,33.0,2774.0,428.0,1229.0,407.0,6294.400000000001,265600.0
3111,-117.82,33.76,27.0,3230.0,449.0,1193.0,448.0,6530.8,287800.0
3112,-117.82,33.75,30.0,2910.0,535.0,1270.0,489.0,4616.1,236500.0
3113,-117.82,33.75,24.0,893.0,209.0,342.0,197.0,2826.1,146500.0
3114,-117.82,33.73,27.0,1270.0,258.0,809.0,264.0,5016.200000000001,223000.0
3115,-117.82,33.73,24.0,845.0,190.0,482.0,190.0,4703.9,225000.0
3116,-117.82,33.73,23.0,2542.0,772.0,1720.0,675.0,3870.2999999999997,137000.0
3117,-117.82,33.72,24.0,3477.0,462.0,1593.0,484.0,6863.400000000001,276500.0
3118,-117.82,33.68,3.0,7105.0,1459.0,3068.0,1241.0,6139.5,358000.0
3119,-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7918.700000000001,333600.0
3120,-117.82,33.67,15.0,1010.0,274.0,649.0,261.0,2519.7,350000.0
3121,-117.82,33.66,24.0,4227.0,641.0,1605.0,589.0,6423.8,278400.0
3122,-117.82,33.66,15.0,2460.0,447.0,1049.0,398.0,6496.7,387500.0
3123,-117.82,33.65,18.0,2105.0,302.0,830.0,286.0,6382.2,362500.0
3124,-117.82,33.64,18.0,1974.0,260.0,808.0,278.0,9858.9,500001.0
3125,-117.83,34.15,20.0,2421.0,306.0,1023.0,298.0,8068.300000000001,451500.0
3126,-117.83,34.14,26.0,8254.0,1153.0,3460.0,1131.0,6525.299999999999,349900.0
3127,-117.83,34.11,29.0,2671.0,437.0,1484.0,445.0,4984.4,203000.0
3128,-117.83,34.1,18.0,11026.0,1978.0,5407.0,1923.0,4075.0,231100.0
3129,-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5011.099999999999,212900.0
3130,-117.83,33.99,14.0,17527.0,2751.0,8380.0,2676.0,6273.4,267000.0
3131,-117.83,33.97,11.0,21533.0,3078.0,9671.0,2890.0,7032.9,368300.0
3132,-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6584.1,306400.0
3133,-117.83,33.9,23.0,2446.0,360.0,1196.0,359.0,6575.5,272800.0
3134,-117.83,33.89,25.0,1737.0,270.0,840.0,265.0,4625.0,245700.0
3135,-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,6930.799999999999,231700.0
3136,-117.83,33.87,5.0,6971.0,1449.0,3521.0,1423.0,5213.099999999999,243900.0
3137,-117.83,33.83,23.0,2775.0,547.0,1226.0,510.0,3670.7000000000003,231400.0
3138,-117.83,33.82,26.0,3259.0,456.0,1354.0,459.0,5781.7,267600.0
3139,-117.83,33.82,23.0,1100.0,285.0,940.0,267.0,3695.3,150000.0
3140,-117.83,33.81,28.0,1972.0,315.0,970.0,326.0,5429.8,234200.0
3141,-117.83,33.81,24.0,3550.0,895.0,2828.0,834.0,2840.3,225600.0
3142,-117.83,33.8,31.0,2016.0,409.0,1095.0,405.0,3868.1,196000.0
3143,-117.83,33.8,30.0,4713.0,758.0,2271.0,730.0,5862.2,221000.0
3144,-117.83,33.79,25.0,2070.0,513.0,1078.0,460.0,2931.2,220100.0
3145,-117.83,33.77,26.0,4931.0,853.0,2249.0,818.0,4275.0,285400.0
3146,-117.83,33.77,22.0,2956.0,642.0,1342.0,558.0,4115.1,203200.0
3147,-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3415.2,210200.0
3148,-117.83,33.75,22.0,6433.0,1174.0,2703.0,1125.0,4995.7,296400.0
3149,-117.83,33.74,23.0,6114.0,1623.0,4088.0,1521.0,3038.2,183600.0
3150,-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2677.1,131500.0
3151,-117.83,33.73,20.0,5768.0,1597.0,4853.0,1465.0,3538.7,160400.0
3152,-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4165.2,184500.0
3153,-117.83,33.67,17.0,2634.0,641.0,1454.0,560.0,3797.6,275000.0
3154,-117.83,33.66,4.0,1011.0,198.0,511.0,198.0,7921.700000000001,296200.0
3155,-117.83,33.66,15.0,2355.0,438.0,747.0,450.0,6535.599999999999,272800.0
3156,-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3787.5,187500.0
3157,-117.83,33.65,8.0,2149.0,426.0,950.0,399.0,4110.299999999999,250400.0
3158,-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5076.2,98000.0
3159,-117.84,34.63,5.0,6739.0,1251.0,4614.0,1266.0,4002.0,115100.0
3160,-117.84,34.13,26.0,3773.0,694.0,2103.0,688.0,4693.7,198000.0
3161,-117.84,34.12,34.0,2026.0,345.0,1142.0,332.0,4392.0,187600.0
3162,-117.84,34.12,25.0,3465.0,566.0,1722.0,536.0,4830.4,228900.0
3163,-117.84,34.1,17.0,7836.0,1624.0,4419.0,1526.0,3846.5,180700.0
3164,-117.84,33.98,26.0,3638.0,557.0,1993.0,593.0,6107.599999999999,221200.0
3165,-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7035.2,299600.0
3166,-117.84,33.89,19.0,3544.0,542.0,1787.0,560.0,6783.7,264300.0
3167,-117.84,33.84,23.0,6157.0,1129.0,2817.0,1073.0,5062.9,232600.0
3168,-117.84,33.84,23.0,4388.0,864.0,2526.0,846.0,4521.7,219400.0
3169,-117.84,33.82,24.0,10281.0,1689.0,4926.0,1629.0,4794.6,251200.0
3170,-117.84,33.81,26.0,5574.0,1025.0,2607.0,988.0,4032.4,244900.0
3171,-117.84,33.79,37.0,2733.0,460.0,1378.0,476.0,5304.1,235700.0
3172,-117.84,33.79,34.0,2590.0,603.0,1658.0,608.0,2378.0,199600.0
3173,-117.84,33.78,26.0,2577.0,434.0,1086.0,432.0,4612.5,229200.0
3174,-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4250.0,248000.0
3175,-117.84,33.77,26.0,3350.0,581.0,1314.0,550.0,3519.5,249100.0
3176,-117.84,33.77,14.0,4412.0,952.0,1656.0,874.0,4329.2,206500.0
3177,-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4369.799999999999,229600.0
3178,-117.84,33.76,22.0,378.0,78.0,196.0,81.0,3680.6,219400.0
3179,-117.84,33.76,14.0,1458.0,423.0,615.0,365.0,4279.8,218800.0
3180,-117.84,33.75,16.0,4367.0,1161.0,2164.0,1005.0,4021.3999999999996,139500.0
3181,-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3210.4,112500.0
3182,-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3361.1,134600.0
3183,-117.84,33.74,22.0,6072.0,1802.0,4715.0,1666.0,3135.3,121400.0
3184,-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2421.1,175000.0
3185,-117.84,33.66,5.0,665.0,171.0,384.0,171.0,4583.3,230400.0
3186,-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3785.7,231600.0
3187,-117.84,33.65,4.0,1649.0,456.0,1030.0,411.0,2226.2,225000.0
3188,-117.84,33.64,11.0,6840.0,1689.0,6083.0,1629.0,2413.2,198300.0
3189,-117.84,33.6,21.0,4281.0,582.0,1443.0,576.0,9051.9,500001.0
3190,-117.85,34.14,35.0,2899.0,429.0,1251.0,429.0,6104.9,297200.0
3191,-117.85,34.14,35.0,1582.0,248.0,654.0,221.0,4909.099999999999,275000.0
3192,-117.85,34.13,31.0,1959.0,318.0,1021.0,303.0,4314.5,233000.0
3193,-117.85,34.11,27.0,1748.0,403.0,985.0,416.0,3113.3,180600.0
3194,-117.85,34.11,25.0,9255.0,1659.0,4944.0,1627.0,4570.8,223000.0
3195,-117.85,34.1,22.0,5179.0,944.0,2315.0,884.0,4510.0,189900.0
3196,-117.85,34.09,16.0,4556.0,639.0,2066.0,651.0,6466.700000000001,263900.0
3197,-117.85,34.08,23.0,1160.0,166.0,467.0,178.0,8105.0,386200.0
3198,-117.85,34.07,32.0,761.0,101.0,295.0,95.0,11107.699999999999,500001.0
3199,-117.85,34.0,26.0,2712.0,402.0,1389.0,377.0,5651.3,227900.0
3200,-117.85,33.92,11.0,3331.0,410.0,1460.0,416.0,8028.700000000001,371800.0
3201,-117.85,33.9,25.0,1548.0,256.0,811.0,263.0,5203.700000000001,242200.0
3202,-117.85,33.9,20.0,4026.0,648.0,1997.0,650.0,5591.8,260500.0
3203,-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5745.7,240600.0
3204,-117.85,33.89,22.0,4020.0,655.0,1486.0,635.0,5963.9,262300.0
3205,-117.85,33.88,14.0,4753.0,681.0,2138.0,678.0,7365.8,288500.0
3206,-117.85,33.86,18.0,329.0,72.0,209.0,71.0,4680.6,187500.0
3207,-117.85,33.85,17.0,4678.0,1065.0,2427.0,1020.0,4227.599999999999,254100.0
3208,-117.85,33.84,26.0,2095.0,280.0,793.0,261.0,6671.9,271700.0
3209,-117.85,33.83,26.0,1904.0,292.0,945.0,303.0,5678.4,232400.0
3210,-117.85,33.81,32.0,1766.0,322.0,876.0,330.0,4041.7,234500.0
3211,-117.85,33.81,26.0,4186.0,767.0,2447.0,777.0,4991.7,248100.0
3212,-117.85,33.8,40.0,1461.0,286.0,1322.0,264.0,4326.900000000001,194100.0
3213,-117.85,33.8,34.0,1593.0,283.0,872.0,255.0,3825.0,216700.0
3214,-117.85,33.79,52.0,1963.0,430.0,1197.0,415.0,3892.9,211000.0
3215,-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3423.4,200000.0
3216,-117.85,33.79,40.0,1251.0,336.0,729.0,343.0,2468.7999999999997,236400.0
3217,-117.85,33.78,23.0,3187.0,870.0,1977.0,852.0,3393.9,212100.0
3218,-117.85,33.77,23.0,5928.0,1204.0,3570.0,1150.0,4039.7999999999997,233100.0
3219,-117.85,33.77,16.0,2186.0,511.0,908.0,466.0,4575.0,225000.0
3220,-117.85,33.75,27.0,2311.0,632.0,2936.0,609.0,2565.1000000000004,171400.0
3221,-117.85,33.74,26.0,2589.0,1003.0,5756.0,983.0,2199.2,170800.0
3222,-117.85,33.74,19.0,1248.0,357.0,1214.0,328.0,2705.9,159800.0
3223,-117.85,33.73,28.0,1499.0,574.0,3328.0,595.0,2453.9,115000.0
3224,-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10389.300000000001,500001.0
3225,-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7567.400000000001,500001.0
3226,-117.86,34.24,52.0,803.0,267.0,628.0,225.0,4193.2,14999.0
3227,-117.86,34.14,36.0,3097.0,667.0,1484.0,634.0,3190.5,235300.0
3228,-117.86,34.14,33.0,2344.0,363.0,1098.0,359.0,6208.9,283400.0
3229,-117.86,34.13,40.0,1304.0,280.0,607.0,256.0,2588.0,209500.0
3230,-117.86,34.13,33.0,2383.0,428.0,1269.0,421.0,4636.0,245500.0
3231,-117.86,34.13,29.0,630.0,145.0,378.0,148.0,3410.7,170800.0
3232,-117.86,34.1,29.0,1185.0,197.0,588.0,196.0,5083.2,196900.0
3233,-117.86,34.1,23.0,2535.0,490.0,1327.0,466.0,3597.7000000000003,180600.0
3234,-117.86,34.09,29.0,3855.0,585.0,2205.0,609.0,5549.599999999999,218200.0
3235,-117.86,34.08,31.0,2524.0,349.0,1003.0,343.0,7519.599999999999,380900.0
3236,-117.86,34.02,19.0,6300.0,937.0,3671.0,943.0,5971.599999999999,262100.0
3237,-117.86,34.01,16.0,4632.0,761.0,3038.0,727.0,5176.2,264400.0
3238,-117.86,33.99,10.0,17820.0,2812.0,8686.0,2666.0,6387.5,310700.0
3239,-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6451.4,270800.0
3240,-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7247.8,299200.0
3241,-117.86,33.9,17.0,1452.0,188.0,630.0,194.0,6911.3,285200.0
3242,-117.86,33.88,20.0,3977.0,540.0,1886.0,541.0,6584.3,272200.0
3243,-117.86,33.88,19.0,1621.0,328.0,871.0,322.0,3736.1,201400.0
3244,-117.86,33.87,19.0,1591.0,279.0,891.0,237.0,5657.3,216000.0
3245,-117.86,33.87,12.0,1600.0,251.0,685.0,256.0,5178.4,254000.0
3246,-117.86,33.85,17.0,1131.0,236.0,622.0,244.0,4930.6,158500.0
3247,-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3008.7000000000003,159400.0
3248,-117.86,33.82,9.0,1682.0,291.0,1015.0,271.0,6660.3,230900.0
3249,-117.86,33.8,35.0,1683.0,347.0,1242.0,335.0,3517.2,190400.0
3250,-117.86,33.8,34.0,1793.0,480.0,1722.0,441.0,2823.5,153100.0
3251,-117.86,33.79,42.0,1024.0,191.0,483.0,187.0,4105.0,194500.0
3252,-117.86,33.79,34.0,1883.0,408.0,1227.0,424.0,3892.9,187500.0
3253,-117.86,33.79,31.0,3523.0,922.0,2660.0,949.0,3179.2,146400.0
3254,-117.86,33.78,25.0,2635.0,660.0,1710.0,634.0,3125.0,215000.0
3255,-117.86,33.78,21.0,2713.0,731.0,1952.0,722.0,2695.9,178800.0
3256,-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4611.1,240300.0
3257,-117.86,33.76,34.0,3153.0,561.0,1679.0,532.0,4708.3,205300.0
3258,-117.86,33.75,6.0,1565.0,599.0,3157.0,629.0,2927.1,123200.0
3259,-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1800.0,154200.0
3260,-117.86,33.75,39.0,275.0,87.0,554.0,103.0,3597.2,158000.0
3261,-117.86,33.75,31.0,1761.0,515.0,1810.0,468.0,1930.9,173400.0
3262,-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1505.4,137500.0
3263,-117.86,33.74,9.0,525.0,171.0,1257.0,165.0,3375.0,165300.0
3264,-117.86,33.74,38.0,2415.0,642.0,3242.0,599.0,3425.0,165600.0
3265,-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4125.0,175900.0
3266,-117.86,33.73,38.0,2284.0,511.0,2451.0,504.0,3312.5,159100.0
3267,-117.86,33.73,31.0,1115.0,268.0,1369.0,259.0,3569.4,150500.0
3268,-117.86,33.73,30.0,2651.0,572.0,3249.0,552.0,3720.2000000000003,182100.0
3269,-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,2638.5,180200.0
3270,-117.86,33.73,23.0,407.0,108.0,647.0,96.0,3775.0,177400.0
3271,-117.86,33.72,37.0,1429.0,428.0,2089.0,399.0,3413.0,150600.0
3272,-117.86,33.72,32.0,1461.0,340.0,1909.0,346.0,3551.1,159100.0
3273,-117.86,33.71,36.0,191.0,42.0,208.0,37.0,3375.0,157500.0
3274,-117.86,33.71,21.0,1795.0,406.0,2246.0,400.0,3152.0,152800.0
3275,-117.86,33.67,16.0,20.0,5.0,15.0,5.0,3875.0,450000.0
3276,-117.86,33.65,4.0,3618.0,767.0,1326.0,714.0,5428.4,500001.0
3277,-117.86,33.63,17.0,3095.0,551.0,1175.0,534.0,5309.9,500001.0
3278,-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7936.7,500001.0
3279,-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10198.9,500001.0
3280,-117.86,33.61,15.0,3191.0,482.0,930.0,447.0,8600.099999999999,500001.0
3281,-117.86,33.6,30.0,1891.0,364.0,635.0,314.0,6626.5,500001.0
3282,-117.87,35.73,13.0,2566.0,449.0,1181.0,414.0,4151.799999999999,91800.0
3283,-117.87,34.15,37.0,2655.0,415.0,1056.0,401.0,5422.4,269500.0
3284,-117.87,34.14,30.0,2495.0,586.0,1139.0,559.0,2937.5,209200.0
3285,-117.87,34.13,29.0,1677.0,413.0,873.0,400.0,3120.0,194300.0
3286,-117.87,34.12,33.0,2059.0,361.0,1073.0,339.0,4245.4,183800.0
3287,-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4523.4,192200.0
3288,-117.87,34.1,25.0,2208.0,477.0,1084.0,424.0,3775.0,191700.0
3289,-117.87,34.1,15.0,6409.0,1363.0,3359.0,1267.0,3875.0,173300.0
3290,-117.87,34.09,36.0,1267.0,191.0,640.0,200.0,5240.5,220000.0
3291,-117.87,34.09,31.0,1484.0,327.0,927.0,317.0,3648.4,189600.0
3292,-117.87,34.08,33.0,4518.0,716.0,2037.0,764.0,5601.5,267200.0
3293,-117.87,34.08,33.0,3630.0,800.0,2257.0,796.0,3246.9,206900.0
3294,-117.87,34.07,21.0,4723.0,882.0,2210.0,768.0,3816.7,258700.0
3295,-117.87,34.06,25.0,3652.0,470.0,1525.0,484.0,10124.800000000001,428500.0
3296,-117.87,34.04,7.0,27700.0,4179.0,15037.0,4072.0,6628.8,339700.0
3297,-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6330.3,303000.0
3298,-117.87,33.9,21.0,3181.0,447.0,1416.0,469.0,6826.8,280300.0
3299,-117.87,33.89,25.0,1142.0,162.0,486.0,150.0,7147.2,270100.0
3300,-117.87,33.89,22.0,2340.0,664.0,1382.0,546.0,3343.0,184600.0
3301,-117.87,33.89,19.0,1674.0,243.0,786.0,234.0,6421.8,275000.0
3302,-117.87,33.89,17.0,1441.0,530.0,769.0,456.0,2425.0,171700.0
3303,-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3566.7,190700.0
3304,-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3641.7000000000003,204300.0
3305,-117.87,33.88,25.0,1808.0,440.0,1342.0,454.0,3025.0,156900.0
3306,-117.87,33.88,24.0,2655.0,702.0,1519.0,708.0,3303.6,183900.0
3307,-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4656.3,162400.0
3308,-117.87,33.87,16.0,1332.0,368.0,1534.0,295.0,3022.7,297100.0
3309,-117.87,33.87,15.0,1898.0,476.0,1766.0,455.0,2492.9,158500.0
3310,-117.87,33.86,28.0,2292.0,531.0,2197.0,509.0,3485.6,142800.0
3311,-117.87,33.86,19.0,2232.0,448.0,1149.0,417.0,3153.4,324400.0
3312,-117.87,33.85,33.0,45.0,11.0,34.0,10.0,5294.900000000001,350000.0
3313,-117.87,33.84,25.0,1928.0,414.0,961.0,385.0,4072.4,231400.0
3314,-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5118.2,249200.0
3315,-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5381.2,235400.0
3316,-117.87,33.82,26.0,2435.0,346.0,1088.0,350.0,5939.7,249400.0
3317,-117.87,33.81,15.0,3082.0,536.0,1268.0,531.0,3760.4,280100.0
3318,-117.87,33.78,30.0,2022.0,522.0,1196.0,463.0,3745.4,186000.0
3319,-117.87,33.78,21.0,2487.0,573.0,1515.0,494.0,4303.9,168500.0
3320,-117.87,33.78,19.0,2813.0,567.0,1334.0,596.0,4720.799999999999,173500.0
3321,-117.87,33.77,52.0,2512.0,356.0,978.0,365.0,8078.400000000001,320300.0
3322,-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4107.1,311300.0
3323,-117.87,33.75,26.0,411.0,114.0,448.0,95.0,1701.8999999999999,350000.0
3324,-117.87,33.75,18.0,697.0,255.0,812.0,221.0,2663.5,162500.0
3325,-117.87,33.75,12.0,2782.0,1077.0,1968.0,795.0,971.0,102500.0
3326,-117.87,33.74,52.0,2411.0,526.0,2165.0,521.0,3415.0,172500.0
3327,-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2673.4,158500.0
3328,-117.87,33.73,45.0,2264.0,502.0,1970.0,499.0,3419.2999999999997,177000.0
3329,-117.87,33.72,39.0,3167.0,669.0,2789.0,619.0,3590.2,165900.0
3330,-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3842.1,174000.0
3331,-117.87,33.71,16.0,3397.0,686.0,1924.0,621.0,4914.799999999999,155500.0
3332,-117.87,33.71,13.0,1087.0,340.0,817.0,342.0,3532.6,262500.0
3333,-117.87,33.7,17.0,3216.0,607.0,1916.0,618.0,4915.3,266400.0
3334,-117.87,33.69,4.0,2337.0,768.0,983.0,655.0,3717.4,275000.0
3335,-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10284.9,500001.0
3336,-117.87,33.63,9.0,6163.0,1004.0,1912.0,903.0,10828.900000000001,500001.0
3337,-117.87,33.62,8.0,1266.0,210.0,375.0,183.0,9802.0,500001.0
3338,-117.87,33.62,15.0,2209.0,275.0,735.0,274.0,15000.1,500001.0
